platform,store_id,product_id,canonical_asin,product_name,brand,price,currency,product_url,review_count,collected_at
amazon,"",B0H2GVVGYF,B0H2GVVGYF,"CLOSEMATE Ankle Athletic Socks for Men & Women Cushioned Cotton Quarter Socks with Arch Support 3 Pairs | Cotton blend with ankle-hugging design, arch support and breathable mesh for gym and daily wear",CLOSEMATE,14.99,USD,https://www.amazon.com/dp/B0H2GVVGYF,13,2026-08-07T10:56:38Z
amazon,"",B0H2H7LDFC,B0H2H7LDFC,"CLOSEMATE Ankle Athletic Socks for Men & Women Cushioned Cotton Quarter Socks with Arch Support 3 Pairs | Cotton blend with ankle-hugging design, arch support and breathable mesh for gym and daily wear",CLOSEMATE,14.99,USD,https://www.amazon.com/dp/B0H2H7LDFC,0,2026-08-07T10:56:38Z
tiktok,7494397393320510901,1732464102125900213,,"CLOSEMATE Women's No Show Cotton Socks - Anti-Slip, Cushioned - for Yoga, Casual Sneakers (6 Pairs)",Closemate,1.00,USD,https://shop.tiktok.com/us/pdp/closemate-no-show-socks-for-women-anti-slip-6-pairs/1732464102125900213,0,2026-09-02T19:01:41Z
tiktok,7495761367600892066,1729498729421444258,,"CLOSEMATE No Show Socks for Women Anti-Slip Moisture Wicking Socks Cotton Socks for Summer, Casual Shoes 6 Pairs",Closemate,1.00,USD,https://shop.tiktok.com/us/pdp/closemate-cw05-womens-low-cut-no-show-socks-soft-cotton/1729498729421444258,5,2026-09-03T10:50:27Z
tiktok,7495761367600892066,1729498730830009506,,CLOSEMATE No Show Socks for Men Anti-Slip Moisture Wicking Socks Breathable Socks for Casual Shoes 6 Pairs,Closemate,1.00,USD,https://shop.tiktok.com/us/pdp/closemate-cw06-mens-colorful-no-show-socks-breathable-soft/1729498730830009506,6,2026-09-02T19:01:54Z
tiktok,7495761367600892066,1729498745573119138,,CLOSEMATE Ankle Socks for Women Breathable Cotton Socks Anti-Slip Socks for Casual Sneakers 5 Pairs,Closemate,13.99,USD,https://shop.tiktok.com/us/pdp/closemate-womens-bamboo-socks-soft-breathable-10-pairs/1729498745573119138,6,2026-09-04T01:11:51Z
tiktok,7495761367600892066,1729498749210956962,,CLOSEMATE Ankle Socks for Men Breathable Cotton Socks Anti-Slip Quarter Socks for Casual Sneakers 5 Pairs,Closemate,14.99,USD,https://shop.tiktok.com/us/pdp/closemate-pk01-mens-bamboo-socks-soft-breathable-10-pairs/1729498749210956962,0,2026-08-07T10:48:43Z
tiktok,7495761367600892066,1729498751158162594,,CLOSEMATE Ankle Socks for Men Breathable Cotton Socks Cushioned Socks for Running & Training 6 Pairs,Closemate,13.49,USD,https://shop.tiktok.com/us/pdp/closemate-mens-bamboo-ankle-socks-breathable-moisture-wicking-comfort-fit-6-pairs/1729498751158162594,0,2026-08-07T10:48:43Z
tiktok,7495761367600892066,1729498767764722850,,CLOSEMATE Ankle Socks for Women Breathable Socks Anti-Slip Quarter Socks for Canvas Loafers 6 Pairs,Closemate,13.49,USD,https://shop.tiktok.com/us/pdp/closemate-womens-bamboo-ankle-socks-soft-breathable-6-pairs/1729498767764722850,0,2026-08-07T10:48:43Z
tiktok,7495761367600892066,1729498774296171682,,CLOSEMATE Ankle Socks for Men Breathable Socks Anti-Slip Quarter Socks for Casual Shirts 6 Pairs,Closemate,13.49,USD,https://shop.tiktok.com/us/pdp/mens-bamboo-ankle-socks-by-closemate-moisture-wicking-soft-fit/1729498774296171682,0,2026-08-07T10:48:43Z
tiktok,7495761367600892066,1729498780885357730,,CLOSEMATE Dress Socks for Men Cotton Socks Breathable Socks for Dress Shoes 6 Pairs,Closemate,1.00,USD,https://shop.tiktok.com/us/pdp/closemate-ct11-mens-business-socks-6-pairs-breathable/1729498780885357730,2,2026-09-03T10:50:18Z
tiktok,7495761367600892066,1729499446240318626,,"CLOSEMATE No Show Socks for Men Anti-Slip Ultra-Lightweight Socks for Summer,Home Daily Wear 6 Pairs",Closemate,12.59,USD,https://shop.tiktok.com/us/pdp/closemate-mens-invisible-no-show-socks-breathable-cotton/1729499446240318626,0,2026-08-07T10:48:43Z
tiktok,7495761367600892066,1729499484794950818,,"CLOSEMATE No Show Socks for Women Anti-Slip Ultra-Lightweight Socks for Summer, Home Daily Wear 6 Pairs",Closemate,14.66,USD,https://shop.tiktok.com/us/pdp/closemate-womens-cw01-invisibles-no-show-socks-soft-comfortable/1729499484794950818,6,2026-09-03T10:43:22Z
tiktok,7495761367600892066,1729501990119183522,,"CLOSEMATE Ankle Socks for Men Anti-Blister Breathable Cotton Socks for Running Workout 6 Pairs, Breathable Soft Socks, Athletic Wear",Closemate,17.09,USD,https://shop.tiktok.com/us/pdp/closemate-mens-no-show-performance-socks-anti-slip-6-pairs/1729501990119183522,0,2026-08-07T10:48:43Z
tiktok,7495761367600892066,1729502004039292066,,"CLOSEMATE Men's Ankle Socks, 6 Pairs, Anti-Blister, Breathable, Athletic Fit, Cotton-Polyester Workout & Track Running Socks, Workout Socks, Polyester Socks",Closemate,17.99,USD,https://shop.tiktok.com/us/pdp/closemate-mens-ankle-socks-arch-support-anti-blister/1729502004039292066,0,2026-08-07T10:48:43Z
tiktok,7495761367600892066,1729502018217612450,,"CLOSEMATE Quarter Socks for Men Cotton Socks Breathable Athletic Socks for Running, Training & Soccer 6 Pairs",Closemate,1.00,USD,https://shop.tiktok.com/us/pdp/closemate-mens-dt07-athletic-cushioned-crew-socks-6-pairs/1729502018217612450,4,2026-09-03T10:50:35Z
tiktok,7495761367600892066,1729502050899629218,,"CLOSEMATE Thigh-High Socks for Women Fashion Soft Slouch Socks for Casual Loafers 5 Pairs, Cotton",Closemate,13.49,USD,https://shop.tiktok.com/us/pdp/closemate-womens-thigh-high-socks-soft-stretchy-5-pack/1729502050899629218,0,2026-08-07T10:48:43Z
tiktok,7495761367600892066,1731229453200429218,,"CLOSEMATE Women's Light Support Nylon Blend T-Shirt Bra - Smooth Seamless, Elastic Fit, Convertible Halter Straps, Comfortable U-Back, Hook and Eye, Breathable, Silky, Minimalist, Everyday Lingerie with A-Piece Dispensing, Cold Wash Compatibility",Closemate,24.29,USD,https://shop.tiktok.com/us/pdp/wireless-push-up-bra-by-closemate-comfortable-seamless-fit-full-coverage-everyday-use/1731229453200429218,17,2026-09-03T11:20:50Z
tiktok,7495761367600892066,1731302557704556706,,"CLOSEMATE No Show Socks for Men Anti-Slip Ultra-Lightweigt Cotton Socks for Summer,Casual Shoes 6 Pairs, Casual Daily Socks, Ankle Socks",Closemate,15.79,USD,https://shop.tiktok.com/us/pdp/ankle-athletic-running-socks-closemate-cushioned-6-pairs/1731302557704556706,0,2026-08-07T10:48:43Z
tiktok,7495761367600892066,1731312076195270818,,CLOSEMATE Quarter Socks for Women Thermal Socks for Winter Boots 3 Pairs,Closemate,17.09,USD,https://shop.tiktok.com/us/pdp/closemate-thick-full-cushion-thermal-boot-socks-3-pairs/1731312076195270818,9,2026-09-04T01:11:30Z
tiktok,7495761367600892066,1732084167821201570,,CLOSEMATE Slouch Socks for Women Soft Cotton Crew Socks Vintage Style for Boots 3 Pairs,Closemate,1.00,USD,https://shop.tiktok.com/us/pdp/slouch-socks-closemate-women-cotton-soft-breathable-3-pairs/1732084167821201570,19,2026-09-02T19:06:02Z
tiktok,7495761367600892066,1732290002890494114,,CLOSEMATE Ankle Socks for Men Cotton Socks Anti-Blister Cushioned Athletic Socks for Running & Training 6 Pairs,Closemate,2.00,USD,https://shop.tiktok.com/us/pdp/closemate-ys08-mens-ankle-socks-arch-support-anti-blister/1732290002890494114,357,2026-09-02T19:05:24Z
tiktok,7495761367600892066,1732290007850913954,,"CLOSEMATE Ankle Socks for Men Anti-Blister Cushioned Cotton Socks for Running Workout 6 Pairs, Menswear, Machine Wash",Closemate,19.99,USD,https://shop.tiktok.com/us/pdp/closemate-ys10-mens-invisible-no-show-socks-anti-slip-6-pairs/1732290007850913954,0,2026-08-07T10:48:43Z
tiktok,7495761367600892066,1732290018029834402,,"CLOSEMATE Ankle Socks for Women Anti-Blister Cushioned Cotton Socks for Running, Workout & Yoga 6 Pairs",Closemate,17.49,USD,https://shop.tiktok.com/us/pdp/closemate-ys10-womens-invisibles-no-show-socks-anti-slip-soft/1732290018029834402,2,2026-09-03T10:27:51Z
tiktok,7495761367600892066,1732385073064022178,,"CLOSEMATE No Show Socks for Women Anti-Slip Ultra-Lightweight Socks for Home,Fitness & Yoga 6 Pairs",Closemate,14.24,USD,https://shop.tiktok.com/us/pdp/closemate-cw10-womens-crew-sports-socks-6-pairs-cushioned/1732385073064022178,0,2026-08-07T10:48:43Z
tiktok,7495761367600892066,1732385100243898530,,"CLOSEMATE Ankle Socks for Women Breathable Quarter Socks Low-cut Socks for Yoga,Training & Running 6 Pairs",Closemate,15.11,USD,https://shop.tiktok.com/us/pdp/closemate-womens-dt11-thigh-high-socks-soft-stretchy-5-pairs/1732385100243898530,0,2026-08-07T10:48:43Z
tiktok,7495761367600892066,1732389749897990306,,"CLOSEMATE No Show Socks for Men Anti-Slip Ultra-Lightweight Socks for Summer,Casual Shirts Loafers 6 Pairs, Casual Comfy Socks, Anti-Slip Grip",Closemate,13.99,USD,https://shop.tiktok.com/us/pdp/closemate-high-socks-for-men-cotton-soft-slouch-3-pairs/1732389749897990306,0,2026-08-07T10:48:43Z
tiktok,7495761367600892066,1732459514501107874,,"CLOSEMATE Crew Socks for Men Cotton Socks Cushioned Sports Socks for Performance, Training Soccer 6 Pairs",Closemate,24.99,USD,https://shop.tiktok.com/us/pdp/1732459514501107874,0,2026-08-07T10:48:43Z
tiktok,tiktok_us,1732464102125900213,,CLOSEMATE No Show Socks for Women Cotton Socks Anti-Slip Low-Cut Socks for Yoga & Casual Sneakers 6 Pairs,"",16.25,USD,https://shop.tiktok.com/us/pdp/1732464102125900213,0,2026-08-07T00:37:33Z
